@relation german-weka.filters.unsupervised.instance.Randomize-S9-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute class {p,m}

@data
-0.076775,-0.165092,-0.084135,-0.02141,-0.136991,-0.116919,-0.053191,-0.294388,-0.161077,-0.050849,-0.128126,0.1022,-0.096178,0.07711,0.022414,-0.117923,0.024588,-0.07159,-0.13766,0.853057,m
-0.039137,0.276261,-0.12193,0.771654,0.347884,-0.00567,0.114256,0.002055,-0.082111,-0.025921,0.089529,0.133014,0.183321,-0.202079,0.172237,0.087824,0.143246,-0.036494,0.103171,-0.016712,m
-0.426642,-0.167244,-0.171681,-0.060754,-0.187381,-0.238578,-0.392511,-0.296943,0.15325,-0.103759,0.047784,-0.440295,0.013618,0.157346,0.045736,-0.240626,0.050173,-0.146082,-0.280901,-0.066898,p
0.234058,-0.256842,0.277555,-0.021334,-0.100666,0.379049,-0.065868,-0.36455,0.093002,-0.062968,-0.158662,-0.267199,-0.02817,0.095487,0.027756,0.213345,-0.28584,0.482615,-0.170469,-0.040598,p
-0.314893,-0.185913,-0.126713,0.00529,-0.211356,-0.176088,0.128476,0.231258,0.468561,-0.076582,0.26451,-0.085903,-0.322451,0.116133,-0.440851,-0.1776,0.037031,-0.107819,-0.207326,-0.049375,m
-0.155989,-0.250806,-0.170942,-0.051996,-0.149532,0.621918,-0.108071,0.311978,0.152591,-0.103313,-0.260322,0.207646,-0.165845,0.156669,0.045539,-0.239591,0.049957,-0.145454,-0.279693,-0.06661,p
-0.284008,0.358986,0.304456,-0.006589,0.219481,-0.158817,-0.072252,0.208575,0.102016,-0.069071,0.031809,0.354442,-0.170632,-0.538478,0.030446,-0.16018,0.033399,-0.097244,0.274919,-0.044532,m
0.336865,-0.269492,-0.14995,0.00626,-0.251009,0.545543,0.152036,0.273666,-0.287081,-0.090626,0.041735,-0.101656,0.116859,0.137429,0.039947,-0.210168,0.043822,-0.127591,0.360714,-0.05843,p
-0.097185,0.054415,-0.106501,-0.032395,-0.038323,0.387468,0.28372,0.194369,0.095067,-0.064366,0.222318,0.3303,0.008448,-0.501803,0.427697,-0.14927,0.031124,-0.090621,0.256195,-0.041499,p
0.270092,-0.176397,0.320286,-0.030595,-0.170421,-0.167075,-0.274873,-0.207947,-0.230176,-0.072662,0.250971,-0.081506,-0.284433,0.110188,-0.418284,0.24619,-0.329847,-0.1023,-0.196713,-0.046848,p
-0.123057,0.335121,-0.134853,-0.007775,-0.094906,-0.1874,0.13673,0.006461,0.120376,-0.081502,-0.447722,0.163807,-0.083646,0.123593,0.035925,0.27614,0.03941,0.624666,-0.220644,-0.052547,p
-0.364725,0.074988,-0.417246,0.013422,-0.011409,-0.203954,-0.092786,0.267854,0.131009,-0.088701,-0.223504,-0.099497,-0.116712,0.134511,-0.510615,-0.205705,0.042892,-0.124882,0.353054,-0.057189,m
0.389226,-0.33997,-0.173257,0.015845,-0.222513,-0.240769,0.175668,0.008301,-0.331703,-0.104712,-0.263847,0.210457,-0.25868,0.15879,0.046156,0.354781,0.050634,-0.147424,-0.28348,-0.067512,p
-0.352238,0.07242,-0.40296,-0.036069,-0.044241,0.159493,-0.089609,0.258684,0.126524,-0.085664,0.29588,-0.363509,-0.33533,-0.269673,0.03776,-0.198662,0.041423,-0.120606,0.340966,-0.055231,p
0.233033,0.25778,0.086614,-0.036708,0.554742,-0.144151,0.27634,-0.179415,0.092595,-0.062692,-0.157968,0.126003,0.171372,0.095069,0.027634,0.212411,0.030315,0.480502,0.249531,-0.04042,p
-0.179578,-0.288732,-0.196792,-0.06964,0.388889,-0.273474,0.199531,-0.340376,0.175665,-0.118936,-0.299687,0.239045,-0.122066,0.18036,0.052426,-0.275822,0.057512,-0.167449,-0.321988,-0.076682,p
-0.089156,-0.240856,-0.277762,-0.005633,-0.196181,0.233087,-0.223375,0.178311,-0.187052,-0.059049,-0.148787,-0.066236,-0.196181,-0.460347,-0.339918,-0.136939,0.028553,0.452577,-0.159859,-0.038071,m
0.11656,0.433632,-0.174494,-0.035731,0.147782,-0.242487,0.464853,0.318459,0.155761,-0.105459,-0.26573,0.211959,-0.138762,0.159923,0.046485,-0.244568,0.050995,-0.148476,-0.285503,-0.067993,p
0.100541,-0.220832,-0.150513,-0.053263,-0.20587,-0.209162,-0.344114,0.274693,0.134354,-0.090966,-0.499714,-0.386007,-0.251054,0.137945,0.040097,-0.210957,0.043987,-0.12807,-0.246266,-0.058649,p
0.428822,-0.280063,-0.190883,-0.039087,-0.270196,-0.265263,-0.120677,0.009146,0.170391,-0.115365,-0.290688,0.231868,-0.351786,0.174944,0.050852,-0.26754,0.055785,-0.162421,-0.312319,-0.07438,p
-0.075811,0.206457,-0.083078,-0.029399,0.645797,-0.115451,0.221322,0.151622,0.074159,-0.05021,-0.126517,0.257658,0.312163,0.076141,0.333634,-0.116442,0.277478,-0.070691,0.19985,-0.032372,m
-0.33037,-0.195051,-0.132941,-0.03383,-0.245267,-0.184743,0.354157,0.242624,-0.254517,-0.080346,0.277511,-0.090125,-0.266939,0.12184,-0.462518,-0.186329,0.038852,-0.113119,-0.217516,-0.051802,p
0.229434,0.253799,-0.102129,-0.025989,0.554297,-0.141924,-0.399987,0.18639,-0.195527,-0.061724,-0.155528,0.124057,-0.17035,0.093601,0.027207,0.20913,0.341106,-0.086901,0.245677,-0.039796,m
-0.079532,-0.214857,-0.087156,-0.017847,-0.171019,-0.121117,0.088368,0.004176,0.322285,0.672293,0.024258,-0.22352,-0.114879,-0.410653,0.023218,-0.122156,-0.239115,-0.07416,-0.142602,-0.033961,p
-0.277639,-0.163918,-0.521962,-0.039536,-0.172359,-0.155256,-0.070631,0.203898,0.099728,-0.067522,0.233217,0.13571,0.242102,-0.526404,0.029763,0.228775,0.03265,-0.095064,-0.182798,-0.043534,m
-0.078956,-0.041456,0.230502,0.007913,0.019438,-0.12024,-0.338873,0.004146,0.319951,-0.052293,0.024082,0.105102,0.067431,0.0793,0.02305,0.474766,-0.500568,0.400799,0.20814,-0.033715,p
-0.251508,-0.148491,-0.287726,0.004225,-0.209255,-0.140644,0.269617,0.184708,0.374245,-0.061167,-0.336015,0.122937,0.167203,-0.47686,0.026962,-0.141851,-0.277665,-0.086116,-0.165593,-0.039437,p
-0.308286,0.308286,-0.124054,-0.037734,0.434067,-0.172394,-0.078428,-0.214567,0.110736,-0.074975,-0.188918,-0.0841,-0.206922,0.113696,0.033048,-0.173873,0.036254,0.574646,-0.202976,-0.048339,m
0.301517,-0.26336,0.357551,-0.007738,-0.220668,0.151025,0.357551,0.244949,0.119806,-0.081116,-0.204391,0.163032,0.386902,0.123008,0.035755,0.274834,0.039224,-0.114203,0.322863,-0.052298,p
0.179297,0.357007,0.212618,0.007299,0.244352,0.290366,0.212618,0.145659,-0.377634,-0.048236,-0.121541,0.096947,0.145818,-0.376047,0.021262,0.16343,0.266565,0.369701,-0.130585,-0.031099,p
-0.390021,0.390021,0.131047,-0.009048,0.399381,-0.2181,-0.099221,0.286431,0.140095,-0.094853,0.043682,-0.106398,-0.17941,-0.2986,0.04181,-0.219972,0.045866,-0.133543,0.37754,-0.061155,m
0.215879,-0.236894,-0.096095,-0.019677,-0.130291,-0.012704,0.255998,-0.166208,0.085778,-0.058077,0.200595,0.298027,0.108322,-0.452772,0.385907,-0.134685,0.028083,0.445131,0.231162,-0.037444,p
0.271754,-0.217403,-0.120967,-0.006974,-0.216682,0.136118,0.322257,0.22077,0.10798,-0.073109,0.252515,0.375165,0.221011,0.110866,0.485791,-0.169546,0.035352,-0.10293,0.290993,-0.047136,p
-0.102642,-0.220714,-0.112481,-0.039805,-0.136409,0.409226,-0.257164,0.205284,0.100406,-0.067981,-0.171294,-0.288471,-0.010734,0.103089,0.029965,-0.157653,-0.650737,-0.09571,-0.18404,-0.04383,p
0.317562,-0.067728,-0.141357,-0.028946,-0.179015,-0.196439,-0.323183,0.006773,0.522713,-0.085433,0.29508,-0.362527,0.085433,0.129554,0.037658,-0.198125,0.041311,-0.12028,0.340045,-0.055082,p
-0.336774,-0.06493,-0.38527,-0.034486,-0.164076,-0.188324,-0.085675,0.247327,0.120969,-0.081904,0.037719,0.164615,0.200179,-0.638524,0.036102,-0.189941,0.039605,-0.115312,-0.221732,-0.052806,m
0.283241,0.064419,0.335879,-0.025818,-0.155908,0.300787,-0.079708,0.230102,-0.241381,-0.076199,-0.418595,-0.323346,0.164179,0.115552,0.033588,0.258175,-0.345905,-0.107281,-0.20629,-0.049129,p
0.26305,0.175522,0.311935,-0.023977,-0.016016,0.426001,0.311935,0.00561,0.104522,-0.070767,-0.178315,0.142233,0.091253,0.107315,0.031194,0.239771,0.03422,0.542395,0.281673,-0.045626,p
-0.073298,-0.078248,0.213984,-0.016448,-0.03066,0.292232,0.081442,0.146595,0.071701,0.619596,-0.122322,-0.206,-0.007665,-0.378464,0.021398,0.440743,0.023474,-0.068347,0.193224,-0.031299,p
-0.163459,-0.262816,0.4772,-0.054486,-0.185182,-0.023682,-0.409537,0.008582,0.159898,-0.10826,0.373925,-0.121437,0.264597,0.164171,0.04772,-0.251064,0.05235,-0.152419,-0.293086,-0.069799,p
-0.088707,0.049668,-0.097211,-0.019906,0.033241,0.109386,-0.380725,-0.34014,-0.186111,-0.058752,0.202925,0.301488,-0.212588,0.089094,-0.338208,-0.136249,-0.562391,-0.082716,-0.159054,-0.037879,p
-0.145809,0.160739,0.425673,-0.03272,-0.084499,0.179799,-0.101018,0.291618,0.142632,-0.096571,-0.243332,-0.108324,-0.349433,0.146444,0.042567,0.327196,-0.438379,-0.135961,-0.261439,-0.062263,m
-0.350176,-0.137269,0.375389,-0.035858,-0.182372,-0.195818,-0.089085,0.257169,-0.269776,-0.085163,0.03922,-0.095528,-0.25969,0.129145,-0.490246,0.288545,0.041181,-0.1199,-0.230556,-0.054908,p
-0.140415,-0.073726,-0.153876,-0.039157,-0.029276,-0.213835,0.156017,-0.266147,-0.294597,-0.092998,0.321211,-0.394631,0.119919,0.141027,-0.535352,-0.21567,0.04497,-0.130932,-0.251769,-0.059959,p
0.404459,-0.264151,-0.180038,-0.063711,-0.239096,0.202587,-0.113821,-0.311398,-0.344685,-0.10881,-0.274173,-0.122054,-0.300302,0.165005,0.047962,-0.25234,0.052615,-0.153193,-0.294575,-0.070154,m
-0.158313,0.032549,-0.18111,-0.019378,0.016211,-0.088529,-0.040275,-0.222905,-0.121964,0.491404,0.132983,0.077383,-0.150714,-0.300162,-0.221638,-0.089289,0.018618,-0.054206,-0.104233,0.645917,p
-0.228566,0.411419,0.245023,-0.027977,0.18651,-0.127814,0.245023,0.167859,-0.176087,-0.055587,0.191996,0.285251,0.36022,-0.17499,0.369363,0.188339,-0.252337,-0.078261,-0.150488,-0.035839,m
-0.08017,0.218328,-0.087855,-0.005065,0.578132,-0.011615,-0.055543,-0.307406,0.078423,-0.053097,0.183395,0.272473,0.176409,0.080519,0.352818,-0.123137,0.025675,0.406963,0.211341,-0.034234,m
-0.307463,-0.181526,0.103308,-0.043783,-0.167998,-0.171934,-0.078219,0.225801,0.110441,-0.074775,-0.188414,-0.317302,0.161111,0.113393,0.03296,0.25335,-0.33944,0.573112,-0.202434,-0.04821,p
0.347449,-0.074102,-0.154661,0.014144,-0.143899,-0.214926,0.156813,0.282264,0.138057,-0.093473,-0.513486,0.187868,-0.041817,-0.294255,0.041202,0.316701,0.045199,-0.1316,0.372047,-0.060265,p
0.1196,0.09148,-0.179045,-0.045562,0.060156,-0.248812,-0.409347,-0.30968,-0.342783,-0.10821,0.373751,0.217488,-0.298645,0.164095,0.047698,-0.250947,0.052325,-0.152348,-0.29295,-0.069767,p
-0.425994,-0.336365,-0.17142,-0.043622,-0.137,-0.238216,-0.108373,0.008213,0.153017,-0.103602,-0.261049,-0.439625,-0.315917,0.157106,0.045667,-0.24026,0.050097,-0.14586,-0.280474,-0.066796,p
0.270716,0.299465,-0.120505,-0.036655,0.120026,-0.167461,-0.076184,-0.208428,0.107568,-0.07283,-0.183512,0.373732,-0.074746,0.110443,0.483935,-0.168898,0.402481,-0.102537,0.289882,-0.046956,p
-0.110974,0.062136,0.323978,0.011122,-0.114359,-0.169,0.323978,0.221949,-0.575423,-0.073499,0.253863,-0.311889,-0.09671,0.111458,0.032398,0.249028,0.035541,-0.103479,0.292547,-0.047388,m
-0.21301,-0.069356,0.228347,-0.030333,-0.039023,-0.119115,0.228347,-0.148255,0.076513,0.661184,0.178929,-0.058109,0.111617,-0.403867,-0.298214,-0.120138,0.02505,-0.072935,0.206194,-0.0334,m
0.260927,-0.227907,-0.116147,-0.041102,-0.062576,0.130694,0.309418,-0.200891,0.103678,-0.070196,0.242454,0.360218,0.314036,0.106449,0.466436,-0.162791,-0.318654,-0.098829,-0.190038,-0.045258,p
-0.412777,-0.079583,-0.166101,-0.034013,-0.00951,-0.230825,-0.10501,-0.287293,-0.318003,-0.100387,-0.252949,-0.425985,-0.333523,0.152232,0.04425,-0.232806,0.048543,-0.141335,-0.271772,-0.064723,m
-0.087912,-0.125452,0.25665,-0.019728,-0.162035,-0.13388,-0.22026,0.175825,0.085997,0.743137,0.201107,-0.247074,-0.210683,0.088295,0.025665,0.197276,0.028155,-0.081975,-0.157629,-0.03754,p
-0.125957,0.070525,-0.138032,-0.028265,-0.017425,-0.018249,-0.315579,0.006613,0.510415,-0.083423,-0.210203,0.167668,-0.326556,0.126506,-0.480229,-0.193464,0.040339,-0.11745,0.332044,-0.053786,m
-0.112675,-0.05916,-0.123476,0.011292,-0.118075,0.294574,-0.2823,0.005916,0.45659,-0.074625,0.034367,-0.316667,0.009795,-0.581784,0.032894,-0.173062,0.036085,-0.105065,0.297029,-0.048114,p
-0.250861,-0.248854,0.268923,-0.035723,0.102753,0.36726,-0.230792,-0.353212,0.090109,-0.061009,0.028096,-0.258888,0.149112,0.092517,0.026892,0.206709,-0.27695,0.467605,-0.165167,-0.039335,p
0.279239,-0.306422,0.331133,-0.025453,-0.16532,-0.172733,-0.078582,-0.434921,-0.237971,-0.075123,-0.412681,0.150987,-0.163837,0.11392,0.033113,0.254528,0.036326,-0.105765,0.299008,-0.048434,p
-0.127671,-0.136293,0.372721,0.012795,-0.09318,0.157433,-0.088452,-0.24199,0.124889,-0.084558,0.292057,0.169949,-0.20889,-0.659215,0.037272,-0.196096,0.040888,-0.119048,-0.228917,-0.054517,p
0.288299,-0.230639,-0.128331,-0.045413,-0.172469,-0.178337,-0.081132,-0.221965,-0.245692,-0.07756,0.267888,0.155885,0.637829,0.117616,0.034188,-0.179868,0.037504,-0.109196,0.308709,-0.050006,p
0.166926,0.087008,-0.211242,-0.022601,0.237832,0.270331,-0.16988,0.00356,0.066327,0.573161,0.155108,-0.190561,0.057907,-0.350101,-0.258513,0.152154,0.021715,0.344192,0.178744,-0.028953,p
0.30779,0.070002,-0.137008,-0.028055,-0.084438,0.154168,0.36499,0.006564,0.122299,-0.082804,-0.208644,0.166425,-0.013074,-0.645543,0.036499,0.280552,0.04004,-0.116579,0.329581,-0.053387,m
0.243963,0.377818,-0.108596,-0.022237,0.297937,0.39509,0.110107,-0.18783,0.401567,-0.065632,0.226691,-0.073621,-0.12414,0.099528,-0.377818,-0.152207,0.031737,-0.092404,0.261234,-0.042316,p
-0.043827,0.024539,0.127949,0.864131,0.293136,-0.066743,-0.030364,-0.083071,0.042872,0.170917,0.013368,0.058341,0.029027,0.044018,0.012795,0.098349,0.160413,0.222478,0.115536,-0.018715,m
0.264861,0.060238,0.314083,-0.035862,-0.089303,0.428934,0.119539,0.21517,0.105241,-0.071255,0.24611,0.143212,0.153525,0.108054,0.031408,0.241422,0.034455,0.546129,0.283612,-0.04594,p
-0.131556,0.216108,-0.144167,-0.029521,-0.157925,0.524505,-0.091144,0.263113,-0.27601,-0.087131,-0.478647,0.175122,-0.24047,0.132129,0.038406,-0.202064,0.042132,-0.122671,-0.235884,-0.056177,p
0.081938,-0.240694,-0.573081,-0.025118,-0.167047,-0.170461,-0.280444,0.223867,0.109495,-0.074135,-0.1868,0.149001,-0.033166,0.112421,0.032678,0.25118,0.409692,-0.104374,0.295076,-0.047797,m
-0.123322,0.202582,-0.135144,-0.034391,0.016147,-0.017867,-0.085439,-0.233748,-0.258735,0.480931,0.28211,0.164161,-0.343906,0.12386,-0.470183,-0.189417,0.039495,-0.114993,-0.221121,-0.052661,m
0.241025,-0.157413,0.285817,-0.02197,-0.071028,0.390333,0.285817,-0.375402,0.09577,0.381801,0.223961,-0.275152,0.25169,0.09833,0.028582,-0.150374,0.031355,-0.091291,0.258089,-0.041806,p
-0.126981,-0.296011,-0.139153,0.012726,-0.23183,-0.193376,-0.318143,0.006667,0.514562,-0.0841,-0.211911,-0.356874,-0.232106,0.127534,0.037071,-0.195036,0.040667,-0.118405,0.334742,-0.054223,p
-0.115368,-0.185493,-0.126427,-0.032172,-0.022646,-0.17569,-0.289047,0.006057,-0.242046,-0.076409,-0.419747,-0.324236,-0.034183,0.11587,-0.439854,-0.177198,0.42226,-0.107576,-0.206857,-0.049264,p
0.224915,-0.246809,-0.100117,-0.035429,0.017396,-0.139129,-0.063295,-0.173164,0.089369,0.772274,0.027866,-0.067872,-0.166994,0.091757,-0.348319,-0.140323,0.029259,-0.085189,-0.16381,-0.039012,p
0.178876,-0.196289,-0.226365,-0.028177,-0.139618,0.289684,-0.050339,-0.278604,0.071076,0.614194,-0.121256,-0.204204,-0.132812,-0.151491,0.021212,-0.1116,-0.21845,0.368833,-0.130279,-0.031026,p
0.188932,-0.123391,-0.0841,-0.025581,-0.110015,0.200635,0.08527,0.004029,0.075071,-0.050828,-0.128072,-0.057014,0.285905,0.077077,0.022404,-0.117873,0.024578,-0.07156,-0.137602,0.8527,p
0.346858,-0.226532,-0.154398,-0.03929,-0.166983,-0.214561,0.156547,0.007398,-0.295597,-0.093314,0.322302,-0.395971,-0.122782,0.141506,0.041132,-0.216403,-0.423597,-0.131376,-0.252623,-0.060163,p
-0.399901,-0.315762,-0.16092,-0.056946,-0.296566,-0.223624,-0.101735,0.293687,0.143644,-0.097256,0.044789,0.195471,-0.212107,0.147483,0.042869,-0.225544,-0.44149,-0.136926,-0.263295,-0.062704,m
-0.121635,-0.063865,-0.133295,-0.03392,-0.126405,0.484951,-0.304751,0.243271,-0.255196,-0.08056,0.0371,-0.341851,-0.199015,0.122165,-0.463751,-0.186825,0.038955,-0.11342,-0.218095,-0.05194,m
0.32144,-0.209932,-0.143084,-0.029299,-0.240369,0.520562,-0.090458,0.261135,-0.273935,-0.086476,-0.217897,0.173805,-0.364109,0.131136,0.038118,-0.200545,0.041816,-0.121749,-0.234111,-0.055754,p
0.261339,0.00185,-0.11633,0.010639,-0.139227,0.277528,0.309906,0.212309,-0.222716,-0.070307,0.242837,-0.298343,0.009228,-0.548118,0.030991,-0.163048,-0.319157,-0.098985,-0.190338,-0.04533,p
-0.075778,-0.121838,-0.083042,-0.021132,-0.135706,-0.010979,-0.189857,0.151555,-0.158984,-0.050188,0.173347,0.100872,-0.123985,-0.39127,-0.288912,0.741266,0.024269,-0.07066,-0.135871,-0.032358,m
0.19592,0.561752,-0.08721,-0.030862,0.199387,0.317286,-0.055135,0.159163,0.077848,-0.052708,0.182049,0.270473,-0.02358,0.079928,0.350228,-0.122233,0.025487,0.403976,0.20979,-0.033983,p
-0.33726,-0.243906,-0.135713,-0.02779,-0.091465,-0.188596,0.361542,0.006502,0.121144,-0.082022,0.283298,-0.348052,0.391221,0.124381,0.036154,-0.190214,-0.372335,-0.115478,-0.222052,-0.052882,p
-0.116308,-0.061068,0.106426,-0.045104,-0.033448,0.463713,0.33955,0.232617,0.113774,-0.077032,0.266065,0.154824,0.165974,0.116815,0.033955,-0.178644,0.037249,0.590411,-0.208544,-0.049665,p
-0.288321,0.288321,-0.11602,-0.006689,-0.105871,0.422101,0.30908,0.211743,0.103565,-0.07012,0.242189,0.359824,0.090417,0.106333,0.030908,-0.162613,0.387503,-0.098721,0.279094,-0.045209,m
-0.095424,-0.153427,-0.104571,-0.021413,0.234922,0.380449,-0.409554,-0.180869,0.093345,-0.0632,-0.347185,0.324317,0.301448,0.09584,0.027858,-0.146566,0.349264,-0.088979,0.251553,-0.040748,m
0.213163,-0.045462,-0.269755,-0.033578,0.213163,-0.131859,0.252778,-0.164117,0.084699,-0.057347,0.198072,0.294278,0.057347,-0.447077,0.025278,0.194299,0.316915,0.439531,0.228254,-0.036973,m
0.281396,0.063999,-0.125259,-0.038101,-0.052295,-0.174067,-0.286376,0.228603,-0.239809,-0.075703,-0.415868,0.388476,-0.143188,0.1148,0.033369,-0.175561,0.418358,-0.106582,0.301318,-0.048808,p
0.371796,0.084559,-0.165499,-0.033889,-0.202678,-0.229987,-0.378377,0.302043,-0.316849,-0.100023,0.046063,0.201033,0.071069,-0.314875,0.044089,-0.231961,0.048366,-0.140822,0.398118,-0.064489,p
0.264974,-0.231442,0.314217,-0.041739,-0.0945,-0.163909,-0.074568,0.215262,0.105286,-0.071285,0.246215,0.143274,0.255595,0.1081,0.031422,0.647193,0.03447,-0.100362,0.283733,-0.04596,p
0.32096,-0.139177,-0.14287,-0.043457,0.054535,-0.018888,-0.326641,-0.499903,-0.273526,-0.086347,0.298237,0.173546,-0.312439,0.13094,0.038061,-0.200245,0.041753,-0.121567,0.343683,-0.055671,p
0.07182,0.054934,-0.107517,-0.038048,-0.175917,-0.149412,0.109013,0.196224,0.095974,-0.06498,0.029925,0.333452,0.04617,-0.50659,0.431777,-0.150695,0.031421,0.49804,-0.175917,-0.041895,m
-0.205193,-0.121146,0.219967,-0.016908,-0.167438,-0.114744,0.083719,0.150694,-0.158081,-0.049903,0.022982,-0.211759,0.323385,0.075675,0.021997,0.737054,-0.226533,-0.070258,0.198627,-0.032174,p
-0.230515,-0.090362,-0.092759,-0.023605,-0.093128,-0.128904,-0.212074,0.16929,-0.177589,0.71552,-0.307969,-0.062885,0.169475,0.085014,-0.322722,-0.130011,0.027109,-0.078928,-0.151771,-0.036145,p
0.058371,-0.157045,-0.087382,-0.030923,0.041693,-0.121432,-0.19978,-0.305751,0.078001,0.674042,-0.290116,-0.059239,0.022236,0.080086,0.023279,-0.122474,-0.239737,0.404772,-0.142973,-0.03405,p
0.418766,0.033724,-0.186406,-0.038171,-0.078194,0.209753,0.496589,0.008931,0.166394,-0.112659,0.389119,0.22643,0.145271,0.170842,0.049659,-0.261265,0.054477,-0.158612,-0.304995,-0.072635,p
-0.12498,0.069978,0.364864,-0.048467,0.058542,-0.018107,-0.31313,0.249959,-0.648043,-0.082775,-0.208572,0.166367,0.034853,0.125524,0.036486,-0.191962,0.040026,-0.116539,0.329467,-0.053368,p
-0.04198,0.205783,-0.046004,0.827705,0.06832,0.16737,-0.180174,0.002204,0.041065,-0.027804,0.096032,0.142676,0.035852,-0.216758,0.184747,-0.064479,-0.266146,-0.039145,0.110666,-0.017926,p
-0.085547,0.23297,-0.437984,0.008573,-0.087038,-0.130277,0.249744,0.171093,0.083683,-0.056658,0.195695,0.290747,0.417482,0.085919,0.376479,-0.131395,0.313112,-0.079769,0.225515,-0.03653,m
-0.126935,-0.204092,-0.139103,-0.049225,-0.193583,-0.193306,-0.318029,0.006665,-0.266315,-0.08407,-0.461833,0.16897,-0.256359,0.127488,-0.483957,-0.194966,0.040652,-0.118362,-0.227598,-0.054203,m
0.327655,-0.06988,-0.14585,0.013338,-0.174846,-0.019282,-0.092207,0.006988,-0.279232,-0.088148,0.304458,-0.098876,-0.29286,0.133672,-0.50743,-0.204422,-0.400145,-0.124103,-0.238637,-0.056832,p
-0.359285,-0.35641,-0.144576,-0.008335,-0.287428,-0.200912,-0.330542,0.263859,-0.276793,-0.087378,0.301799,-0.098013,-0.316171,0.132504,0.038515,-0.202637,0.042252,-0.123019,-0.236553,-0.056336,m
0.32101,-0.280387,0.380667,-0.050566,-0.205958,-0.198572,-0.090337,0.006846,0.127552,-0.08636,-0.474413,-0.366463,-0.138631,0.130961,0.038067,0.292602,0.04176,-0.121586,-0.233798,-0.05568,p
-0.118574,0.066391,-0.12994,-0.033066,0.098941,0.472745,-0.082149,-0.454662,-0.248772,-0.078533,0.271247,-0.088091,0.28158,0.11909,0.034616,-0.182123,-0.356496,-0.110566,0.31258,-0.050633,p
-0.303029,0.062303,-0.121939,-0.037091,-0.039515,0.443634,0.324847,-0.210908,-0.233453,-0.073697,0.254544,-0.312725,-0.203393,0.111757,-0.42424,-0.170908,0.035636,-0.103757,-0.199514,-0.047515,p
-0.151935,0.140018,-0.166499,-0.050645,0.549481,-0.231378,-0.380665,-0.287981,0.148625,-0.100628,0.046342,0.202249,-0.161534,0.152597,0.044356,0.340943,0.048659,-0.141674,-0.272424,-0.064879,p
0.230231,-0.150363,0.273017,0.009372,-0.144862,0.372852,0.273017,0.187037,0.091481,-0.061938,0.213931,0.317841,0.385077,0.093926,-0.356552,-0.14364,-0.281167,-0.087203,-0.167681,-0.039934,p
-0.280556,-0.054091,-0.112896,-0.023118,-0.106162,0.410734,0.114467,-0.195267,0.417468,-0.068231,0.235667,0.137136,-0.246889,0.103469,-0.392779,0.231178,-0.309734,-0.096062,-0.184718,-0.043991,p
0.255727,0.058161,-0.113832,0.01041,0.105912,0.271568,-0.071966,-0.196887,0.101612,-0.068797,0.031683,-0.077171,0.366617,0.104327,0.030325,0.624607,0.380196,-0.096859,0.273831,-0.044356,m
0.251091,-0.053551,0.297754,-0.033997,-0.003333,0.406634,-0.437742,-0.193318,0.09977,-0.06755,0.233314,0.346639,0.047996,0.102436,0.029775,-0.156654,0.373303,-0.095103,0.268867,-0.043552,p
-0.081319,0.574014,0.074409,-0.018248,0.370274,0.324212,-0.056338,-0.154133,0.079547,-0.053858,-0.135708,0.276377,-0.133051,0.081673,0.357873,-0.124901,0.297637,-0.075827,-0.145807,-0.034724,p
-0.219176,0.263011,0.234957,-0.022444,0.676816,0.320874,0.089424,0.160963,0.078728,-0.053304,0.184108,-0.059791,-0.085566,0.080832,0.023496,0.180601,0.294573,-0.075046,0.212162,-0.034367,p
