@relation segment1-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute Class {m,p}

@data
0.588944,0.612488,0,0,0.074145,0.001646,0.031062,0.000301,0.05887,0.051055,0.081004,0.04288,0.761193,0.251767,0.459203,0.080987,0.503082,0.184792,p
0.592895,0.733324,0,0,0.04182,0.000746,0.045963,0.000751,0.081067,0.068074,0.06407,0.111474,0.718287,0.069423,0.796962,0.105308,0.428356,0.873113,p
0.719369,0.533329,0,0,0.005699,0.000185,0.004972,0.000199,0.009554,0.006491,0.021376,0,0.809702,0.190592,0.508542,0.021335,1,0.208374,p
0.628449,0.34998,0,0,0.110267,0.003572,0.004972,0.000293,0.014957,0.015409,0.016934,0.012474,0.832089,0.14471,0.559775,0.016926,0.101187,0.237612,p
0.703538,0.241647,0,0,0.024715,0.000493,0.021125,0.000539,0.283494,0.298232,0.295283,0.256441,0.845139,0.25529,0.36812,0.295272,0.178699,0.256084,p
0.209493,0.545831,0,0,0.024715,0.000832,0.044728,0.001523,0.012642,0.006491,0.024318,0.00625,0.787315,0.190592,0.531308,0.024293,0.769452,0.159446,p
0.209493,0.537496,0.333329,0,0.024715,0.000448,0.039756,0.000755,0.058072,0.027572,0.092803,0.050661,0.604485,0.31176,0.521819,0.092792,0.734475,0.101048,m
0.351769,0.512491,0,0,0.0133,0.000018,0.021125,0.00011,0.014718,0.007308,0.030925,0.004694,0.777979,0.212952,0.504754,0.030921,0.881484,0.173092,p
0.304363,0.07916,0,0,0.022812,0.000674,0.021125,0.00056,0.787486,0.72446,0.868946,0.760726,0.147392,0.708237,0.347248,0.86892,0.242329,0.108987,m
0.932784,0.749994,0,0,0.034219,0.000312,0.03354,0.00073,0.051126,0.038918,0.036088,0.07872,0.733205,0.071765,0.778004,0.074359,0.535822,0.867379,p
0.403155,0.225001,0,0,0.043722,0.001094,0.027332,0.000658,0.419306,0.392216,0.489716,0.370236,0.513051,0.568231,0.201144,0.489702,0.287055,0.168266,p
0.675885,0.529161,0,0,0.083649,0.010157,0.175159,0.035805,0.084926,0.059973,0.127391,0.063925,0.634321,0.3553,0.421247,0.127382,0.615251,0.146422,p
0.679835,0.329166,0,0,0.022812,0.000267,0.018639,0.00025,0.163943,0.126437,0.228299,0.131728,0.522387,0.478831,0.335865,0.228281,0.496712,0.144684,p
0.667984,0.741659,0,0,0.077941,0.001334,0.054665,0.00129,0.35631,0.333878,0.419732,0.310214,0.565293,0.520008,0.225804,0.419725,0.301347,0.173792,m
0.35572,0.433331,0.333329,0,0.058934,0.001452,0.086962,0.002041,0.138899,0.149921,0.159815,0.106015,0.865679,0.264719,0.332077,0.159783,0.37532,0.269159,m
0.233196,0.437499,0,0,0.024715,0.000393,0.017396,0.00025,0.163171,0.141003,0.208395,0.136396,0.628739,0.387069,0.375715,0.208397,0.392146,0.157682,p
0.067216,0.299993,0,0.500005,0.21102,0.010071,0.288202,0.020766,0.100176,0.065646,0.150238,0.080277,0.563426,0.395296,0.428842,0.150225,0.664795,0.129274,m
0.72332,0.558334,0,0,0.024715,0.000615,0.004972,0.000199,0.003859,0.002428,0.008106,0.000791,0.822753,0.152938,0.555987,0.008107,0.527785,0.18858,p
0.584965,0.274987,0,0,0.072243,0.003975,0.054665,0.004353,0.17065,0.171002,0.209145,0.129381,0.781713,0.356481,0.269461,0.209137,0.415731,0.227417,m
0.335967,0.037484,0,0,0.032316,0.001027,0.043485,0.000768,0.45441,0.411662,0.541238,0.402964,0.393648,0.65529,0.182166,0.541247,0.309566,0.15296,p
0.110672,0.370817,0,0,0.076039,0.001375,0.059629,0.00263,0.143796,0.152348,0.169364,0.108336,0.847007,0.28824,0.313099,0.169369,0.394338,0.255928,m
0.264829,0.408326,0,0,0.051323,0.00326,0.024846,0.00137,0.01368,0.002428,0.031675,0.005459,0.751857,0.221179,0.518031,0.031661,0.969132,0.150703,m
0.865596,0.416661,0,0,0.087445,0.001669,0.050936,0.001154,0.206286,0.185593,0.25331,0.176164,0.625005,0.405885,0.349142,0.253314,0.349338,0.164427,p
0.537559,0.633326,0,0,0.04943,0.000791,0.422362,0.003996,0.273939,0.246359,0.315188,0.256441,0.555977,0.394115,0.438331,0.315156,0.284817,0.108961,m
0.249027,0.033317,0,0,0.032316,0.000154,0.037269,0.000225,0.960478,0.959473,0.970547,0.949339,0.52052,0.407067,0.453521,0.970558,0.101507,0.115109,m
0.249027,0.262485,0,0,0.045625,0.000583,0.031062,0.000658,0.147416,0.153166,0.17822,0.109127,0.826487,0.314123,0.292227,0.178187,0.419201,0.250143,m
0.45059,0.416661,0,0,0.019007,0.000407,0.043485,0.000751,0.125725,0.070501,0.199567,0.100556,0.41232,0.515304,0.388992,0.199551,0.679521,0.119338,m
0.54941,0.437499,0.333329,0,0.060836,0.001235,0.012423,0.000365,0.326343,0.30876,0.374816,0.291516,0.6082,0.441177,0.309292,0.374808,0.264566,0.168811,p
0.316214,0.283323,0,0,0.015202,0.000072,0.019882,0.000471,0.31937,0.312797,0.357161,0.285266,0.686564,0.388229,0.314993,0.357143,0.245205,0.188917,p
0.474322,0.204163,0,0,0.077941,0.002347,0.064602,0.002074,0.186405,0.17992,0.233434,0.142646,0.729471,0.401181,0.250483,0.23343,0.422306,0.212888,m
0.735171,0.629159,0,0,0.051323,0.001153,0.260869,0.05274,0.301299,0.268232,0.35569,0.275139,0.509336,0.463537,0.373821,0.355664,0.300183,0.109557,m
0.292482,0.499988,0,0,0.007601,0.000032,0.007459,0.000034,0.003593,0,0.010327,0,0.807834,0.164708,0.55218,0.010298,1,0.159446,m
0.826091,0.429163,0,0,0.043722,0.001316,0.013666,0.000047,0.112817,0.083482,0.1657,0.08497,0.595149,0.411771,0.370014,0.165671,0.54621,0.151533,p
0.3676,0.979162,0,0,0.079844,0.001632,0.060872,0.00056,0.159046,0.137757,0.130333,0.209658,0.636189,0.031769,0.941192,0.198071,0.374795,0.873502,p
0.217394,0.39999,0,0.500005,0.155892,0.013521,0.151556,0.016727,0.05549,0.033245,0.086168,0.044437,0.66231,0.291763,0.495265,0.086164,0.730594,0.126317,m
0.786557,0.008335,0,0,0.060836,0.001872,0.006216,0.000182,0.064805,0.04459,0.105322,0.041324,0.673513,0.341187,0.404182,0.105308,0.63274,0.16287,p
0.047435,0.258317,0,0,0.047528,0.000737,0.058386,0.002257,0.132964,0.140211,0.159815,0.097444,0.841425,0.291763,0.313099,0.159783,0.421507,0.255176,m
0.920932,0.691648,0,0,0.038015,0.000479,0.019882,0.000407,0.11335,0.091583,0.102351,0.145758,0.647392,0.105875,0.810258,0.137708,0.396393,0.924402,p
0.458491,0.708318,0.333329,0,0.06273,0.001253,0.067088,0.001485,0.326875,0.313615,0.377037,0.286057,0.638056,0.449425,0.265654,0.377027,0.283288,0.183858,m
0.54941,0.470815,0,0,0.034219,0.000448,0.024846,0.000759,0.017539,0.001635,0.040502,0.008571,0.718287,0.245881,0.51233,0.040507,0.973767,0.13039,m
0.316214,0.233336,0,0,0.028511,0.000461,0.019882,0.000424,0.856683,0.819288,0.917554,0.826973,0.302233,0.625883,0.322588,0.917534,0.188562,0.122062,m
0.403155,0.941654,0,0,0.034219,0.000448,0.012423,0.000344,0.055757,0.04781,0.037559,0.082623,0.761193,0.057652,0.772302,0.078057,0.522991,0.83783,p
0.01188,0.47915,0,0,0.039917,0.000751,0.021125,0.000433,0.403045,0.381689,0.466869,0.355416,0.557844,0.53294,0.212527,0.46686,0.280731,0.174285,p
0.743072,0.212498,0,0,0.0133,0.000253,0.009945,0.00025,0.053175,0.036464,0.086889,0.033519,0.701502,0.305875,0.432649,0.086875,0.635936,0.164064,p
0.252977,0.266652,0,0,0.02091,0.00033,0.016152,0.000144,0.14872,0.153984,0.179691,0.110683,0.822753,0.315304,0.294121,0.179667,0.417055,0.244098,m
0.964417,0.991665,0,0,0.068437,0.001298,0.03354,0.000441,0.102757,0.078602,0.10163,0.12706,0.634321,0.150596,0.75143,0.120015,0.40621,0.971644,p
0.869546,0.766664,0,0,0.04182,0.00142,0.065845,0.001103,0.102757,0.085092,0.082475,0.14109,0.679095,0.058833,0.853896,0.133271,0.434498,0.879339,p
0.636351,0.345836,0,0,0.328897,0.039591,0.012423,0.000182,0.107149,0.07781,0.157594,0.081833,0.597016,0.398819,0.388992,0.157592,0.599589,0.151326,p
0.003951,0.137482,0,0,0.074145,0.00241,0.053422,0.001103,0.130649,0.126437,0.167171,0.095862,0.763061,0.337644,0.318781,0.16715,0.457694,0.21665,m
0.27273,0.249982,0.333329,0,0.072243,0.001822,0.063359,0.001502,0.15878,0.159657,0.196625,0.117698,0.789182,0.350596,0.271355,0.196621,0.433562,0.231049,m
0.660082,0.120835,0,0,0,0,0,0,0,0,0,0,0.833956,0.131758,0.578753,0,0,0.511052,p
0.612647,0.708318,0,0,0.017105,0.000353,0.03354,0.000365,0.081333,0.065646,0.06482,0.113795,0.699634,0.071765,0.812152,0.107498,0.445982,0.881518,p
0.893278,0.137482,0.333329,0,0.019007,0.000407,0.036026,0.000721,0.333316,0.312797,0.384393,0.298531,0.585813,0.45529,0.309292,0.384394,0.271986,0.163467,p
0.54941,0.020814,0,0,0.017105,0.000348,0.019882,0.00028,0.779502,0.72285,0.868946,0.7381,0.194033,0.74471,0.240994,0.86892,0.244018,0.125953,m
0.818161,0.954157,0.333329,0,0.036121,0.000868,0.054665,0.003614,0.098632,0.079419,0.086168,0.130172,0.669779,0.095285,0.804557,0.122973,0.421621,0.912702,p
0.774705,0.908314,0,0,0.047528,0.001587,0.026089,0.000411,0.123676,0.102928,0.118563,0.14887,0.651126,0.136463,0.757132,0.140638,0.335708,0.956208,p
0.592895,0.429163,0,0,0.02091,0.000199,0.02236,0.000386,0.043354,0.055118,0.049358,0.025738,0.901116,0.170594,0.44782,0.052284,0.537922,0.341358,m
0.245076,0.008335,0,0,0.039917,0.001017,0.021125,0.000496,0.988636,1,0.986759,0.978164,0.597016,0.356481,0.457309,0.986744,0.079817,0.128833,m
0.083019,0.19166,0,0,0.030414,0.000746,0.014909,0.000352,0.879145,0.844406,0.930795,0.856589,0.313436,0.587069,0.373821,0.93079,0.175616,0.114435,m
0.169959,0.162487,0,0,0.039917,0.000968,0.023603,0.000284,0.453904,0.418153,0.53241,0.40452,0.442156,0.615294,0.197337,0.5324,0.29016,0.157215,p
0.747023,0.520826,0,0,0.077941,0.001542,0.063359,0.000441,0.033827,0.021081,0.056714,0.021836,0.735072,0.249404,0.489564,0.056693,0.709749,0.154491,p
0.470342,0.520826,0,0,0.02091,0.000421,0.02236,0.000322,0.043621,0.056728,0.047887,0.026504,0.910452,0.162346,0.451608,0.053024,0.529543,0.355835,m
0.81026,0.924984,0,0,0.047528,0.001551,0.038512,0.000598,0.186938,0.159657,0.166421,0.234605,0.585813,0.07765,0.918406,0.221653,0.345753,0.912183,p
0.81421,0.858327,0,0,0.026608,0.000479,0.045963,0.000658,0.043887,0.036464,0.027982,0.067828,0.768662,0.065879,0.75143,0.064061,0.582626,0.842811,p
0.395254,0.129147,0,0,0.038015,0.00061,0.026089,0.000539,0.955581,0.951372,0.977182,0.935309,0.5,0.461175,0.387098,0.977186,0.115297,0.131038,m
0.648231,0.36665,0,0,0.030414,0.000479,0.017396,0.000344,0.651168,0.576174,0.782057,0.583797,0.10822,0.912942,0.056934,0.782045,0.330411,0.14043,m
0.802359,0.624991,0,0,0.043722,0.000511,0.206212,0.052727,0.307234,0.27715,0.361575,0.278251,0.527988,0.464719,0.352949,0.361552,0.308105,0.135293,m
0.158107,0.579148,0,0,0.060836,0.001958,0.048449,0.001082,0.144595,0.118311,0.193682,0.117698,0.606352,0.401181,0.375715,0.193662,0.441575,0.152649,p
0.146256,0.958324,0,0,0.07034,0.000579,0.034783,0.001031,0.09991,0.079419,0.092803,0.12706,0.660443,0.121169,0.772302,0.120015,0.399909,0.938178,p
0.18974,0.420828,0.333329,0,0.045625,0.001388,0.034783,0.001239,0.026588,0.0081,0.047887,0.021836,0.697767,0.239996,0.542691,0.047847,0.867671,0.102164,m
0.889328,0.25415,0,0,0.043722,0.000823,0.031062,0.001039,0.031485,0.011346,0.062599,0.017933,0.684697,0.28824,0.478181,0.062582,0.841689,0.138925,m
0.505926,0.520826,0,0,0.068437,0.001569,0.018639,0.000089,0.043115,0.026754,0.070705,0.029616,0.707084,0.274127,0.478181,0.070689,0.65774,0.145878,p
0.316214,0.47915,0,0.500005,0.066535,0.00114,0.023603,0.000208,0.020653,0.004063,0.043444,0.012474,0.712685,0.245881,0.518031,0.043437,0.935708,0.126758,m
0.438738,0.379153,0,0,0.019007,0.000208,0.034783,0.000344,0.023474,0.004063,0.050829,0.013265,0.692166,0.268242,0.502861,0.050805,0.940753,0.129118,m
0.944664,0.745826,0,0,0.053226,0.000755,0.029819,0.000793,0.140203,0.115884,0.116342,0.188613,0.62127,0.050585,0.926001,0.178187,0.409315,0.889171,p
0.019781,0.291658,0,0.500005,0.14068,0.008814,0.127952,0.020566,0.087002,0.055936,0.125198,0.076399,0.591415,0.335302,0.497159,0.125192,0.628151,0.110076,m
0.494074,0.037484,0,0,0.034219,0.001203,0.026089,0.000831,0.882259,0.843589,0.943315,0.853477,0.285448,0.63295,0.32827,0.943307,0.187283,0.120246,m
0.877447,0.212498,0,0,0.011406,0.000298,0.009945,0.000365,0.044925,0.029999,0.075869,0.026504,0.71642,0.290581,0.442138,0.075838,0.670365,0.167125,p
0.778656,0.46248,0,0,0.051323,0.000886,0.255905,0.07485,0.252249,0.238258,0.29162,0.223688,0.656708,0.380002,0.358631,0.291603,0.291849,0.169356,p
0.533608,0.533329,0,0,0.022812,0.000181,0.017396,0.000153,0.03718,0.04781,0.042723,0.021045,0.895515,0.167071,0.459203,0.045656,0.566804,0.342344,m
0.762825,0.695816,0,0,0.04182,0.001058,0.178888,0.009074,0.234684,0.216385,0.277629,0.206546,0.632454,0.392954,0.362438,0.277607,0.296963,0.157889,m
0.99207,0.066657,0,0,0.043722,0.000601,0.02236,0.00042,0.950152,0.950555,0.964662,0.932963,0.53359,0.425883,0.409864,0.96467,0.104475,0.13096,m
0.458491,0.979162,0,0,0.077941,0.005666,0.059629,0.004234,0.107654,0.08752,0.094995,0.140299,0.660443,0.096467,0.812152,0.132531,0.395959,0.913247,p
0.415035,0.749994,0,0,0.108364,0.003057,0.063359,0.002091,0.439187,0.401952,0.527247,0.381129,0.436574,0.657652,0.134721,0.527252,0.317534,0.164842,m
0.869546,0.595818,0.333329,0.500005,0.144485,0.002763,0.028576,0.000433,0.045164,0.031609,0.071427,0.030407,0.725736,0.268242,0.468692,0.071429,0.624795,0.160535,p
0.09487,0.599986,0,0,0.195818,0.100585,0.402488,0.10942,0.09991,0.094828,0.123727,0.079511,0.766795,0.269423,0.425054,0.142118,0.646301,0.209308,p
0.920932,0.412493,0,0,0.028511,0.000213,0.01118,0.000411,0.012642,0.000818,0.032396,0.003112,0.748143,0.229406,0.508542,0.0324,0.984132,0.149691,m
0.371551,0.19166,0,0,0.06273,0.003441,0.047206,0.001239,0.183318,0.17992,0.228299,0.138743,0.751857,0.390592,0.244782,0.228281,0.425685,0.219115,m
0.948614,0.862494,0,0,0.060836,0.003527,0.037269,0.000738,0.05887,0.03971,0.048608,0.088082,0.68283,0.096467,0.789386,0.083205,0.569269,0.907513,p
0.075118,0.662499,0,0,0.026608,0.000791,0.024846,0.000407,0.136318,0.110211,0.125198,0.173027,0.610067,0.1106,0.840619,0.163481,0.387466,0.93151,p
0.996049,0.266652,0,0,0.022812,0.000267,0.019882,0.00028,0.617342,0.525119,0.768066,0.545584,0,1,0.026573,0.768049,0.378676,0.136357,m
0.98812,0.849992,0.333329,0,0.051323,0.002049,0.062116,0.00182,0.086496,0.067256,0.07659,0.115351,0.673513,0.104715,0.785579,0.108978,0.44105,0.920329,p
0.426887,0.562501,0,0,0.001893,0.000136,0.001243,0.000098,0.00024,0,0.00075,0,0.832089,0.134121,0.576859,0.00074,0.111119,0.159446,m
0.462441,0.408326,0,0.500005,0.121673,0.002677,0.089448,0.002227,0.09267,0.051055,0.148017,0.074052,0.516785,0.418837,0.438331,0.148006,0.694635,0.117548,m
0.6324,0.516658,0,0,0.001893,0.000136,0.002486,0.000127,0.008756,0.005673,0.019876,0,0.809702,0.187069,0.514243,0.019884,1,0.205157,p
0.071167,0.070825,0,0,0.039917,0.001289,0.024846,0.000857,0.777426,0.700976,0.869667,0.75213,0.057844,0.757662,0.358631,0.869659,0.267557,0.103798,m
0.474322,0.204163,0,0,0.077941,0.002347,0.064602,0.002074,0.186405,0.17992,0.233434,0.142646,0.729471,0.401181,0.250483,0.23343,0.422306,0.212888,m
0.403155,0.679145,0.333329,0,0.04943,0.001176,0.037269,0.000912,0.161628,0.150738,0.131833,0.203433,0.707084,0.027065,0.876662,0.192183,0.327968,0.852488,p
0.324115,0.291658,0,0,0.015202,0.000348,0.016152,0.000284,0.414409,0.378443,0.493379,0.364777,0.453359,0.608248,0.197337,0.493372,0.30742,0.158719,p
0.845843,0.933319,0,0,0.047528,0.001072,0.023603,0.000356,0.064034,0.049445,0.053022,0.089638,0.712685,0.094125,0.762813,0.084685,0.482192,0.899004,p
0.079068,0.329166,0,0,0.022812,0.000045,0.017396,0.000407,0.791106,0.772295,0.852012,0.743559,0.451492,0.61059,0.195443,0.851994,0.179703,0.158875,m
0.059287,0.295825,0,0,0.148281,0.041635,0.139132,0.048077,0.05911,0.031609,0.096466,0.045993,0.625005,0.324712,0.480075,0.096461,0.742831,0.121465,m
0.90908,0.07916,0,0.500005,0.024715,0.000719,0.067088,0.002019,0.04905,0.034855,0.07734,0.032753,0.720154,0.278831,0.457309,0.077317,0.613721,0.167358,p
0.407105,0.125003,0,0,0.0133,0.00033,0.018639,0.000424,0.781551,0.722032,0.857147,0.757589,0.173513,0.678831,0.36812,0.857143,0.234498,0.107378,m
0.079068,0.46248,0,0,0.015202,0.000407,0.009945,0.000293,0.003859,0,0.008106,0.003112,0.805967,0.152938,0.573052,0.008107,0.555548,0.100659,m
0.608697,0.28749,0,0,0.034219,0.000181,0.032305,0.000505,0.671555,0.601293,0.790884,0.611857,0.134321,0.862356,0.111955,0.790863,0.309064,0.136901,m
0.474322,0.741659,0,0,0.077941,0.002211,0.110565,0.002893,0.432719,0.399525,0.514005,0.378016,0.46641,0.623542,0.1594,0.513996,0.305411,0.166217,m
0.288532,0.491653,0,0,0.007601,0.000032,0.002486,0.000021,0.003593,0,0.010327,0,0.807834,0.164708,0.55218,0.010298,1,0.159446,m
0.624499,0.120835,0,0,0.030414,0.000624,0.012423,0.000127,0.872438,0.833061,0.938901,0.838656,0.28358,0.656471,0.292227,0.938897,0.193676,0.125798,m
0.300412,0.279155,0,0,0.076039,0.002361,0.044728,0.004234,0.171422,0.17504,0.206923,0.130172,0.8041,0.342348,0.269461,0.206918,0.401963,0.240699,m
0.960466,0.391655,0,0,0.203419,0.004965,0.03354,0.000585,0.158274,0.139393,0.195875,0.136396,0.652993,0.349415,0.411777,0.195881,0.364498,0.154231,p
0.45059,0.49582,0,0,0.019007,0.000344,0.018639,0.000411,0.05086,0.062401,0.057435,0.032753,0.897382,0.175298,0.444032,0.059652,0.481598,0.333679,m
0.146256,0.437499,0,0,0.032316,0.000244,0.027332,0.000793,0.019615,0.004063,0.037559,0.015586,0.720154,0.22236,0.548392,0.037549,0.912694,0.104758,m
0.395254,0.28749,0,0,0.121673,0.001868,0.067088,0.002791,0.172992,0.177467,0.209145,0.130172,0.809702,0.345892,0.258059,0.209137,0.4121,0.239013,m
0.308313,0.137482,0,0,0.167298,0.003229,0.047206,0.000815,0.40898,0.365488,0.500736,0.353069,0.402984,0.668242,0.151805,0.50074,0.339909,0.158071,p
0.486173,0.074992,0,0,0.034219,0.000714,0.023603,0.000658,0.895433,0.869525,0.947007,0.864369,0.369413,0.590592,0.311205,0.946976,0.165616,0.129793,m
0.106722,0.737491,0,0,0.04943,0.00151,0.114286,0.013711,0.208868,0.196121,0.24154,0.186292,0.679095,0.337644,0.404182,0.241537,0.275868,0.161262,m
0.861645,0.512491,0,0,0.009504,0.000109,0.014909,0.000322,0.033028,0.047018,0.034617,0.017933,0.919769,0.147052,0.466798,0.042698,0.603699,0.388445,m
0.45059,0.716653,0,0,0.036121,0.000778,0.105592,0.000738,0.138394,0.106174,0.12592,0.182389,0.567161,0.104715,0.893746,0.172299,0.449954,0.9319,p
0.438738,0.029149,0,0,0.028511,0.000696,0.01118,0.000204,0.793181,0.746359,0.862311,0.763839,0.257459,0.650585,0.32827,0.862292,0.213265,0.118093,m
0.055336,0.741659,0,0,0.051323,0.000932,0.044728,0.002083,0.223852,0.206649,0.267301,0.194072,0.643657,0.392954,0.351055,0.26731,0.315365,0.168915,m
0.260878,0.249982,0,0,0.057031,0.000895,0.03354,0.000216,0.878134,0.842797,0.933737,0.851895,0.309702,0.605885,0.347248,0.93372,0.17968,0.118274,m
0.695637,0.49582,0,0,0.001893,0.000136,0.004972,0.000199,0.00825,0.004881,0.019155,0,0.807834,0.185887,0.518031,0.019144,1,0.19862,p
0.031633,0.28749,0,0,0.100754,0.013865,0.372669,0.051586,0.164715,0.126437,0.209866,0.153564,0.516785,0.387069,0.489564,0.209877,0.514247,0.102864,m
0.525678,0.179157,0,0,0.02091,0.000651,0.027332,0.000725,0.867009,0.821715,0.93668,0.835544,0.244408,0.670583,0.309292,0.936679,0.202717,0.120116,m
0.292482,0.233336,0,0,0.04943,0.001017,0.040999,0.001116,0.15516,0.164512,0.184826,0.114586,0.848874,0.3106,0.275143,0.184815,0.41484,0.255072,m
0.363649,0.745826,0,0,0.188208,0.001836,0.058386,0.002333,0.373609,0.345224,0.4433,0.32659,0.518653,0.554119,0.218228,0.443307,0.303607,0.166476,m
0.335967,0.758329,0,0,0.11216,0.001664,0.049692,0.001307,0.428089,0.391424,0.507371,0.378807,0.444023,0.612952,0.19925,0.507368,0.299589,0.156929,m
0.743072,0.733324,0,0,0.04182,0.001013,0.068323,0.001727,0.338239,0.321715,0.396913,0.291516,0.611934,0.492944,0.222016,0.396911,0.305753,0.184118,m
0.422936,0.554166,0,0,0.0133,0.000154,0.004972,0.000055,0.006707,0,0.019155,0,0.785448,0.192933,0.529414,0.019144,1,0.159446,m
0.379452,0.216665,0,0,0.024715,0.000448,0.007459,0.000153,0.759355,0.701794,0.8358,0.732667,0.194033,0.67765,0.349142,0.83578,0.236895,0.111088,m
0.102771,0.212498,0,0,0.038015,0.000565,0.037269,0.000963,0.873742,0.844406,0.92416,0.847227,0.352608,0.580002,0.345354,0.924162,0.169635,0.122555,m
0.636351,0.616656,0,0,0.074145,0.000968,0.049692,0.001052,0.182014,0.183958,0.195875,0.165247,0.789182,0.241177,0.44782,0.195881,0.202854,0.208452,p
0.54546,0.458312,0,0,0.036121,0.000421,0.026089,0.000602,0.025816,0.005673,0.051551,0.017933,0.686564,0.261175,0.519925,0.051545,0.90742,0.116303,m
0.351769,0.416661,0,0,0.057031,0.001479,0.029819,0.000738,0.129877,0.144248,0.147296,0.097444,0.89178,0.245881,0.335865,0.147266,0.374315,0.287137,m
0.446639,0.558334,0.333329,0,0.074145,0.001325,0.02236,0.000505,0.426013,0.382506,0.508842,0.379572,0.397382,0.629427,0.220122,0.508847,0.317146,0.147408,p
0.72727,0.737491,0,0,0.060836,0.00114,0.044728,0.000899,0.349843,0.328206,0.411654,0.304755,0.572762,0.5106,0.233399,0.411646,0.300434,0.174052,m
0.826091,0.59165,0,0,0,0,0,0,0,0,0,0,0.833956,0.131758,0.578753,0,0,0.511052,p
0.640301,0.645829,0,0,0.060836,0.001103,0.054665,0.000759,0.118247,0.089947,0.108265,0.155885,0.600751,0.11176,0.848195,0.147266,0.44621,0.93343,p
0.72332,0.01667,0,0,0.015202,0.000253,0.017396,0.000085,0.981397,0.979736,0.994865,0.967272,0.509336,0.428246,0.430736,0.994851,0.105068,0.120168,m
0.18579,0.308328,0,0,0.106461,0.013562,0.045963,0.004951,0.029941,0.009736,0.058907,0.018724,0.684697,0.27765,0.495265,0.058912,0.885822,0.129715,m
0.525678,0.749994,0,0,0.047528,0.001316,0.032305,0.000785,0.429898,0.399525,0.508121,0.375695,0.486949,0.608248,0.163188,0.508107,0.302991,0.16837,m
0.470342,0.899978,0,0,0.04943,0.001194,0.042242,0.000585,0.08804,0.068892,0.072898,0.122366,0.673513,0.079992,0.825429,0.115606,0.458356,0.895813,p
0.213443,0.558334,0,0,0.172996,0.003003,0.02236,0.000305,0.186672,0.176675,0.220914,0.159788,0.705216,0.340006,0.373821,0.220914,0.315342,0.186271,p
0.841893,0.937487,0,0,0.017105,0.000258,0.084476,0.000984,0.115665,0.09401,0.097216,0.155885,0.647392,0.070583,0.867173,0.147266,0.419589,0.898303,p
0.897229,0.466648,0,0,0.005699,0.000077,0.009945,0.000153,0.004897,0,0.01327,0.000791,0.798498,0.172935,0.548392,0.013256,1,0.15462,m
