@relation phoneme-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute class {p,m}

@data
0.632561,0.492507,0.299346,0.409159,0.295617,p
0.271262,0.488189,0.693258,0.504715,0.320799,p
0.496937,0.809197,0.249235,0.476068,0.251465,p
0.769298,0.287797,0.595065,0.289688,0.388013,p
0.434969,0.37706,0.309038,0.317426,0.288057,p
0.326383,0.443741,0.660937,0.260652,0.320799,p
0.426767,0.546669,0.280025,0.42155,0.255152,m
0.380045,0.436572,0.536815,0.543515,0.138513,m
0.320742,0.4347,0.67795,0.20285,0.320799,p
0.436754,0.708864,0.665875,0.276142,0.277514,m
0.338541,0.561237,0.584098,0.548781,0.225929,p
0.306877,0.292759,0.448411,0.172025,0.848691,m
0.652549,0.350614,0.392406,0.402891,0.286354,p
0.339069,0.499399,0.590675,0.252321,0.4052,p
0.3409,0.497516,0.599408,0.253022,0.402433,p
0.367565,0.677664,0.634533,0.273817,0.272704,p
0.311664,0.299402,0.493548,0.299149,0.201493,p
0.729999,0.451292,0.310619,0.391825,0.387929,p
0.346563,0.381146,0.475299,0.79242,0.150415,p
0.157748,0.342605,0.457592,0.317247,0.274673,p
0.450879,0.365526,0.330949,0.375764,0.309922,p
0.339664,0.376505,0.694779,0.560661,0.226563,m
0.701666,0.41385,0.41395,0.401143,0.370661,p
0.345373,0.397347,0.688847,0.136024,0.716398,m
0.457925,0.477918,0.312721,0.336083,0.30698,p
0.375354,0.621614,0.776379,0.239897,0.259075,p
0.718723,0.291153,0.403896,0.405898,0.305161,p
0.44929,0.628916,0.26762,0.314473,0.293573,p
0.331803,0.374073,0.790521,0.199318,0.419587,p
0.332636,0.460833,0.632442,0.251289,0.261096,p
0.314516,0.291042,0.481722,0.843482,0.123202,p
0.414376,0.731388,0.517981,0.312952,0.293156,p
0.504506,0.507616,0.46936,0.434128,0.392009,p
0.323458,0.367093,0.717875,0.646479,0.320799,p
0.281892,0.36443,0.688977,0.659223,0.568396,m
0.330449,0.431194,0.8957,0.191752,0.211379,p
0.341686,0.425378,0.874932,0.178142,0.42926,p
0.475474,0.788876,0.23727,0.30473,0.36123,p
0.410877,0.56147,0.571521,0.284834,0.281273,p
0.416503,0.333193,0.679248,0.628524,0.463724,p
0.355606,0.57367,0.307468,0.327573,0.298068,p
0.453813,0.641741,0.273127,0.416258,0.288147,p
0.336704,0.421597,0.927207,0.182879,0.320799,p
0.354436,0.550343,0.599655,0.458855,0.273619,p
0.31386,0.359523,0.611855,0.65185,0.196977,m
0.349074,0.34823,0.515304,0.857274,0.857705,m
0.358847,0.357204,0.79349,0.538024,0.479599,m
0.547938,0.495961,0.467894,0.45251,0.273331,p
0.348533,0.393365,0.581513,0.907469,0.106069,m
0.331811,0.400639,0.79614,0.595399,0.232764,p
0.518082,0.644875,0.619671,0.285099,0.288678,m
0.335917,0.400587,0.504818,0.850889,0.320799,m
0.319795,0.351506,0.674662,0.615439,0.320799,p
0.353716,0.479322,0.571209,0.804059,0.320799,m
0.694137,0.346885,0.341673,0.387866,0.307934,p
0.481776,0.598548,0.253541,0.40406,0.382043,p
0.34401,0.342413,0.894016,0.579779,0.451184,m
0.454689,0.605827,0.730535,0.25864,0.456163,p
0.416149,0.444316,0.31956,0.337433,0.308285,p
0.724843,0.311149,0.697507,0.270982,0.284265,p
0.332848,0.383453,0.858738,0.197687,0.457389,p
0.431751,0.594068,0.261364,0.316292,0.292902,p
0.375808,0.393442,0.648731,0.169299,0.130383,m
0.495846,0.465352,0.317023,0.337558,0.304793,p
0.339846,0.418002,0.746421,0.751473,0.320799,p
0.357853,0.537209,0.577656,0.257827,0.320799,p
0.868214,0.184372,0.341776,0.343129,0.307988,p
0.408819,0.705061,0.545501,0.428797,0.366836,p
0.48703,0.373631,0.331835,0.383469,0.320799,p
0.314884,0.341476,0.648308,0.82432,0.320799,p
0.390728,0.391893,0.765027,0.238233,0.264395,m
0.620929,0.318103,0.337664,0.376689,0.338872,p
0.361779,0.050692,0.100692,0.191781,0.233286,p
0.386674,0.840322,0.266813,0.308327,0.283145,p
0.862263,0.320788,0.328812,0.323434,0.470185,p
0.69144,0.378243,0.335452,0.377133,0.345288,p
0.635286,0.578872,0.486849,0.317984,0.295404,p
0.355303,0.368264,0.846653,0.716839,0.190105,p
0.441836,0.436914,0.619828,0.269099,0.265952,p
0.443276,0.763781,0.26421,0.413968,0.440598,p
0.714891,0.195602,0.407083,0.396364,0.305392,p
0.333955,0.340936,0.863851,0.571307,0.425158,p
0.308035,0.339794,0.501684,0.853703,0.320799,p
0.325458,0.311399,0.47468,0.727336,0.125656,m
0.385136,0.738342,0.563626,0.461144,0.320799,p
0.12372,0.505762,0.297867,0.327783,0.299366,p
0.913892,0.332896,0.429784,0.432947,0.292278,p
0.327517,0.350463,0.518814,0.810248,0.143704,p
0.335609,0.401694,0.778171,0.601819,0.320799,m
0.71139,0.281313,0.383336,0.377589,0.342256,p
0.403213,0.457632,0.814202,0.700863,0.215558,m
0.384364,0.698414,0.261361,0.460725,0.495182,m
0.574158,0.319052,0.386774,0.386377,0.277609,p
0.325883,0.438177,0.818995,0.201119,0.22728,p
0.274804,0.354747,0.653836,0.358756,0.320799,m
0.267439,0.412048,0.75317,0.563146,0.320799,p
0.837169,0.190035,0.404872,0.339268,0.341933,p
0.836029,0.33966,0.333325,0.340662,0.308557,p
0.313646,0.343957,0.479154,0.706965,0.320799,p
0.357617,0.44609,0.660982,0.553713,0.227986,m
0.274457,0.142437,0.230392,0.012356,0.320799,m
0.657106,0.571244,0.545858,0.315078,0.357861,p
0.314591,0.375379,0.620258,0.742775,0.320799,p
0.352045,0.429168,0.841388,0.626148,0.218267,p
0.366132,0.295368,0.517194,0.601624,0.614643,p
0.48136,0.459029,0.304318,0.328731,0.320799,p
0.371897,0.356979,0.78976,0.745947,0.175921,m
0.433431,0.424377,0.317485,0.391148,0.296336,p
0.320651,0.343367,0.511551,0.65992,0.161314,m
0.646653,0.437496,0.422863,0.411912,0.304192,p
0.527506,0.520249,0.748337,0.27541,0.282641,m
0.348677,0.415662,0.664135,0.594049,0.487299,m
0.38408,0.394127,0.802265,0.175041,0.467385,m
0.310979,0.367106,0.720279,0.54986,0.424822,p
0.348783,0.373933,0.853033,0.645195,0.206425,p
0.395179,0.776438,0.263069,0.314293,0.286669,p
0.331163,0.364173,0.821998,0.589937,0.638855,m
0.492846,0.367475,0.338777,0.380157,0.307999,p
0.407469,0.558277,0.628589,0.260732,0.195319,p
0.361715,0.45349,0.723086,0.564465,0.520429,m
0.368331,0.389696,0.748092,0.533341,0.320799,m
0.31134,0.284844,0.456679,0.779399,0.60868,p
0.465167,0.493939,0.318166,0.337501,0.344644,p
0.362317,0.413007,0.906481,0.177552,0.236439,p
0.350845,0.702761,0.502456,0.430763,0.369381,p
0.321336,0.335856,0.479806,0.830499,0.128641,p
0.315795,0.338474,0.660827,0.856326,0.320799,p
0.319807,0.330305,0.503454,0.821277,0.164633,p
0.345972,0.679164,0.267896,0.470952,0.278884,p
0.839115,0.368316,0.32173,0.337889,0.306761,p
0.303913,0.281615,0.430946,0.22105,0.852481,p
0.320673,0.324181,0.55615,0.829167,0.108813,m
0.357946,0.525947,0.526968,0.450676,0.277502,p
0.364168,0.662637,0.79382,0.267967,0.267808,m
0.317552,0.388236,0.668895,0.73224,0.170591,p
0.858772,0.308342,0.464736,0.517541,0.25951,p
0.339227,0.431441,0.753996,0.241298,0.261974,p
0.34102,0.34123,0.509351,0.571392,0.320799,m
0.378094,0.665457,0.222042,0.29574,0.283841,m
0.315634,0.3214,0.566392,0.54942,0.20155,m
0.251706,0.355385,0.533837,0.651857,0.591618,m
0.319679,0.331475,0.631789,0.77666,0.320799,p
0.398204,0.656462,0.543943,0.455153,0.377056,p
0.353179,0.624742,0.57502,0.218638,0.65356,p
0.408976,0.593852,0.502605,0.414939,0.290499,p
0.385244,0.426218,0.702374,0.665149,0.320799,m
0.3126,0.298358,0.459668,0.754026,0.320799,p
0.381111,0.426286,0.638721,0.277599,0.385082,p
0.463616,0.606548,0.304309,0.324312,0.293287,p
0.314376,0.407939,0.492345,0.682699,0.320799,m
0.343641,0.456495,0.816966,0.228423,0.320799,p
0.376714,0.740428,0.252858,0.48749,0.528342,m
0.365832,0.363194,0.515524,0.636794,0.587481,m
0.32007,0.377242,0.746196,0.1563,0.220856,p
0.351317,0.611223,0.265829,0.440685,0.320799,p
0.335898,0.704456,0.243561,0.500262,0.645163,p
0.711705,0.34072,0.412837,0.594939,0.243511,p
0.429623,0.553125,0.518646,0.404385,0.350804,p
0.313983,0.335365,0.531932,0.925095,0.121816,p
0.501093,0.653205,0.264804,0.424131,0.283413,p
0.603758,0.523577,0.292905,0.33359,0.348267,p
0.389209,0.579381,0.510056,0.439042,0.370856,p
0.311062,0.367921,0.427987,0.61516,0.562759,m
0.826337,0.295331,0.633502,0.285332,0.28936,p
0.505675,0.580772,0.728395,0.272445,0.27918,m
0.350294,0.544725,0.647842,0.506207,0.262834,p
0.342302,0.406187,0.674734,0.563925,0.320799,m
0.386503,0.66972,0.591501,0.623958,0.232226,m
0.273674,0.350525,0.652978,0.584083,0.320799,p
0.321773,0.426951,0.702605,0.249115,0.270514,p
0.350714,0.437695,0.686444,0.536389,0.223472,p
0.337143,0.434165,0.728104,0.188353,0.245555,p
0.326685,0.585475,0.735498,0.222518,0.262247,p
0.462823,0.579149,0.276725,0.716759,0.200417,p
0.365042,0.338041,0.58733,0.595839,0.45926,m
0.470642,0.668742,0.265106,0.422297,0.472378,p
0.282597,0.29314,0.478638,0.211781,0.009628,p
0.480953,0.52919,0.451628,0.287864,0.722569,p
0.363094,0.331348,0.698891,0.627927,0.092842,m
0.349272,0.368319,0.516715,0.680364,0.320799,m
0.312366,0.296762,0.457851,0.19094,0.888739,p
0.344678,0.422942,0.765398,0.570563,0.596814,m
0.480619,0.383392,0.698654,0.508001,0.255172,m
0.352658,0.315935,0.556578,0.87938,0.080432,p
0.476254,0.628691,0.266231,0.415991,0.406328,p
0.848586,0.324029,0.337702,0.340611,0.310941,p
0,0.008387,0.452767,0.404601,0.320799,p
0.913336,0.327039,0.449446,0.336845,0.306641,p
0.847613,0.322008,0.332901,0.39499,0.305878,p
0.335737,0.314725,0.589074,0.10555,0.900096,m
0.454031,0.614467,0.710697,0.275258,0.284644,p
0.399089,0.516862,0.755511,0.222543,0.256362,m
0.418474,0.675585,0.498515,0.455376,0.200606,p
0.342205,0.397153,0.715269,0.224231,0.231597,m
0.717596,0.449597,0.308134,0.392519,0.390695,p
0.354466,0.315294,0.764595,0.564614,0.418193,m
0.39564,0.829456,0.242091,0.505615,0.272923,p
0.509832,0.354546,0.338643,0.384093,0.348108,p
0.398512,0.667659,0.608592,0.484214,0.274847,p
0.467048,0.515143,0.303192,0.404717,0.29782,p
0.451333,0.385432,0.327519,0.340204,0.302106,p
0.643887,0.358959,0.413985,0.410412,0.447341,p
0.316222,0.366937,0.246701,0.869184,0.320799,m
0.621094,0.171802,0.393535,0.338309,0.338454,p
0.48345,0.501197,0.295537,0.333155,0.300483,p
0.710259,0.188618,0.465088,0.639977,0.240936,p
0.328945,0.487164,0.520264,0.501801,0.320799,p
0.316084,0.279515,0.446698,0.587271,0.744116,p
0.371809,0.35674,0.592019,0.702914,0.193236,m
0.436374,0.591349,0.553071,0.642925,0.206783,m
0.316986,0.334305,0.648902,0.769675,0.192564,p
0.310768,0.398343,0.44896,0.53652,0.593306,p
0.347328,0.428761,0.761963,0.16273,0.320799,m
0.423809,0.522685,0.280785,0.319056,0.301344,p
0.610733,0.31454,0.393718,0.384681,0.347605,p
0.320292,0.45217,0.630762,0.45762,0.27608,p
0.803787,0.393593,0.522284,0.419204,0.292026,p
0.532496,0.575872,0.542476,0.498246,0.587968,m
0.598645,0.429557,0.32775,0.34272,0.339119,p
0.357655,0.535951,0.508137,0.43711,0.368006,p
0.330269,0.483706,0.63395,0.266119,0.404899,p
0.84942,0.391527,0.460783,0.44507,0.290451,p
0.704242,0.344698,0.34162,0.388197,0.307551,p
0.313486,0.321613,0.538793,0.200374,0.320799,m
0.37882,0.390672,0.231644,0.213897,0.398875,m
0.329981,0.296715,0.436799,0.581472,0.68662,p
0.305865,0.277584,0.409112,0.44692,0.235311,p
0.810894,0.293848,0.600328,0.296193,0.292147,p
0.275024,0.395476,0.71375,0.572752,0.214923,p
0.541456,0.4668,0.427772,0.335161,0.350887,p
0.809344,0.309451,0.390102,0.384066,0.348661,p
0.429122,0.603656,0.298783,0.411877,0.360919,p
0.446303,0.469622,0.693411,0.554115,0.534183,m
0.490912,0.672607,0.273263,0.508409,0.457691,p
0.820644,0.34285,0.433626,0.339537,0.305338,p
0.635217,0.402765,0.399618,0.390827,0.352752,p
0.34341,0.441243,0.873903,0.195367,0.23836,p
0.471463,0.544594,0.311875,0.334486,0.344998,p
0.421902,0.472237,0.662442,0.258961,0.280265,m
0.84734,0.337531,0.425844,0.380496,0.307784,p
0.713179,0.286342,0.390902,0.398756,0.304559,p
0.389991,0.818736,0.242292,0.529125,0.253378,p
0.402959,0.674607,0.576543,0.446635,0.267002,p
0.352079,0.496137,0.551742,0.286363,0.435388,p
0.463277,0.698987,0.28275,0.321592,0.357797,p
0.410888,0.420085,0.598082,0.596772,0.780581,m
0.382419,0.577889,0.472501,0.41505,0.285627,p
0.393438,0.777109,0.279065,0.427253,0.53276,p
0.371368,0.456172,0.67243,0.263893,0.229808,p
0.342506,0.373882,0.724402,0.187165,0.238184,p
0.485351,0.675704,0.293905,0.324388,0.367922,p
0.312854,0.316326,0.510946,0.530727,0.320799,m
0.54085,0.606367,0.286237,0.415281,0.372974,p
0.392684,0.327666,0.667245,0.548125,0.440191,m
0.330376,0.375658,0.625196,0.838299,0.157193,p
0.524716,0.40221,0.325816,0.380125,0.320799,p
0.328819,0.420568,0.774916,0.214415,0.261275,p
0.382285,0.299246,0.469428,0.730684,0.569943,m
0.322372,0.389391,0.810058,0.167592,0.210746,p
0.587629,0.670758,0.274134,0.322083,0.295909,p
0.356493,0.318157,0.694552,0.961637,0.124745,m
0.344688,0.452814,0.698977,0.892331,0.143319,m
0.328597,0.389944,0.509949,0.730847,0.15882,m
0.332931,0.352759,0.549211,0.830274,0.096087,m
0.500323,0.359127,0.902273,0.221687,0.26179,m
0.460864,0.382949,0.781962,0.523258,0.41285,p
0.33948,0.412227,0.899322,0.164963,0.484574,p
0.501969,0.425697,0.314991,0.340216,0.305832,p
0.732804,0.190224,0.404428,0.40138,0.297092,p
0.352491,0.611614,0.256256,0.454642,0.279833,p
0.548802,0.507455,0.682613,0.299442,0.288119,p
0.337,0.412977,0.789487,0.644648,0.320799,m
0.334211,0.329297,0.491831,0.632033,0.677035,m
0.409117,0.609233,0.270879,0.309718,0.290903,p
0.814032,0.177527,0.395573,0.334029,0.292588,p
0.402775,0.340739,0.676203,0.502322,0.443854,m
0.424044,0.761912,0.266859,0.314661,0.367566,p
0.708817,0.386915,0.33569,0.380012,0.312046,p
0.261847,0.176298,0.242724,0.597004,0.320799,p
0.394423,0.403139,0.665759,0.64967,0.680765,m
0.311228,0.283155,0.451132,0.757604,0.635488,p
0.462497,0.426167,0.717294,0.512849,0.25157,p
0.374475,0.360857,0.553456,0.76795,0.162505,m
0.349275,0.423736,0.769846,0.599874,0.581415,m
0.332373,0.359551,0.887276,0.638573,0.480765,m
0.364418,0.415368,0.824837,0.230798,0.405049,p
0.344498,0.520059,0.88726,0.17845,0.320799,p
0.54822,0.547758,0.495561,0.567673,0.497438,p
0.323666,0.307383,0.498044,0.743535,0.320799,p
0.450242,0.536536,0.485137,0.309498,0.293331,m
0.32895,0.311471,0.51159,0.573448,0.320799,m
0.329795,0.335636,0.48281,0.513037,0.320799,p
0.329369,0.347714,0.543465,0.694847,0.320799,p
0.363207,0.791235,0.236439,0.455751,0.274152,p
0.340691,0.548173,0.572147,0.464914,0.273013,p
0.464807,0.731721,0.547812,0.458064,0.284875,m
0.389595,0.410132,0.776027,0.271762,0.452702,p
0.342705,0.447133,0.915228,0.209781,0.24397,p
0.388834,0.788377,0.221318,0.295047,0.37013,p
0.34486,0.334435,0.767437,0.613388,0.672531,m
0.681759,0.499001,0.310317,0.325868,0.300747,p
0.340877,0.35554,0.549209,0.62018,0.320799,m
0.458801,0.491704,0.61071,0.55062,0.616532,m
0.313784,0.333172,0.640353,0.85589,0.320799,p
0.318904,0.377025,0.606885,0.825829,0.320799,p
0.388566,0.588434,0.53032,0.298936,0.256693,m
0.312892,0.330372,0.510602,0.076993,0.320799,m
0.340328,0.391076,0.76806,0.720504,0.320799,p
0.336045,0.327686,0.484361,0.219107,0.320799,p
0.44977,0.480349,0.73368,0.601783,0.220846,m
0.327387,0.306924,0.518642,0.812755,0.320799,m
0.309833,0.370875,0.197073,0.762946,0.170371,m
0.574945,0.534475,0.663483,0.282106,0.280902,p
0.544945,0.35999,0.336951,0.381942,0.34351,p
0.333481,0.407135,0.460855,0.469676,0.451964,p
0.562282,0.384632,0.621566,0.594914,0.460532,p
0.353414,0.433729,0.687477,0.50564,0.191388,p
0.638421,0.407328,0.333216,0.385093,0.336277,p
0.338692,0.785704,0.267277,0.457259,0.576162,p
0.44985,0.383645,0.331242,0.376543,0.347433,p
0.317939,0.367743,0.676241,0.771356,0.320799,p
0.737467,0.315126,0.336569,0.341565,0.350482,p
0.279691,0.420607,0.876806,0.20023,0.320799,p
0.772582,0.185524,0.387533,0.383654,0.336657,p
0.363591,0.361651,0.784884,0.549143,0.208199,m
0.32899,0.442134,0.741638,0.232271,0.320799,p
0.344659,0.571666,0.694737,0.51646,0.242176,p
0.317409,0.327734,0.624288,0.699274,0.105061,p
0.804383,0.31684,0.608773,0.293972,0.292252,p
0.358358,0.329034,0.734018,0.631953,0.228895,p
0.612553,0.421422,0.577895,0.293145,0.369172,p
0.605124,0.45,0.316259,0.388136,0.343941,p
0.464379,0.644267,0.281202,0.312964,0.320799,p
0.337032,0.423799,0.744689,0.258164,0.262581,p
0.406346,0.488717,0.710293,0.509928,0.253738,p
0.672129,0.298708,0.344205,0.374009,0.332678,p
0.404432,0.364894,0.746501,0.645821,0.188972,m
0.310785,0.319514,0.587039,0.267788,0.228164,p
0.421826,0.679259,0.471107,0.665768,0.23803,p
0.367902,0.333329,0.573495,0.883975,0.320799,m
0.430624,0.571295,0.756899,0.247305,0.400253,p
0.747037,0.31722,0.39863,0.388958,0.30787,p
0.343964,0.330053,0.466901,0.610778,0.067548,m
0.456516,0.305145,0.757469,0.215043,0.405664,m
0.535305,0.546762,0.294475,0.330711,0.300579,p
0.62626,0.330368,0.34169,0.390583,0.269276,p
0.657094,0.306457,0.393494,0.386324,0.283554,p
0.373341,0.518452,0.736716,0.229117,0.320799,p
0.304635,0.331179,0.474957,0.4664,0.320799,p
0.820594,0.186315,0.340619,0.34359,0.308278,p
0.3942,0.347569,0.652026,0.468809,0.414617,m
0.723875,0.313404,0.404798,0.397367,0.304559,p
0.335481,0.349597,0.508035,0.176414,0.891859,p
0.559682,0.601912,0.478932,0.542266,0.423413,p
0.396447,0.321009,0.820572,0.560559,0.212225,m
0.716002,0.360983,0.397169,0.379578,0.309338,p
0.686023,0.197682,0.381311,0.374796,0.304156,p
0.28281,1,0.267312,0.301249,0.280187,p
0.477382,0.388622,0.871973,0.207162,0.227598,m
0.436157,0.821689,0.248784,0.493218,0.396994,p
0.339761,0.461583,0.825116,0.24015,0.450374,p
0.338849,0.429429,0.711975,0.248685,0.258412,p
0.737223,0.361412,0.430884,0.340563,0.33758,p
0.337317,0.474451,0.738309,0.54006,0.320799,p
0.335382,0.505124,0.499772,0.421233,0.361598,p
0.442082,0.669086,0.300931,0.323213,0.292602,p
0.417892,0.412023,0.433323,0.336093,0.338097,p
0.314917,0.291919,0.426728,0.535106,0.773874,p
0.339995,0.795374,0.262009,0.452091,0.529169,p
0.33353,0.368014,0.797719,0.220751,0.412063,m
0.459005,0.595791,0.622775,0.490988,0.534672,p
0.471778,0.674625,0.286264,0.323456,0.293945,p
0.405799,0.810445,0.252556,0.522713,0.415123,m
0.368741,0.555465,0.298993,0.410774,0.296757,p
0.399252,0.387624,0.648715,0.634377,0.233731,m
0.398829,0.364655,0.799897,0.234808,0.26322,m
0.339528,0.328024,0.450328,0.684261,0.533352,m
0.385564,0.614295,0.79119,0.223114,0.243015,p
0.366325,0.503141,0.477556,0.314859,0.290088,p
0.894806,0.184876,0.398677,0.383777,0.305811,p
0.367655,0.558734,0.50547,0.309619,0.352559,p
0.328446,0.432738,0.748319,0.234342,0.263674,p
0.339761,0.703478,0.279169,0.464312,0.687957,p
0.350281,0.310152,0.553641,0.852382,0.101089,p
0.72901,0.279481,0.389483,0.395054,0.304712,p
0.488894,0.656975,0.599609,0.48864,0.273138,m
0.544468,0.505253,0.439423,0.420316,0.357981,p
0.326046,0.59941,0.571989,0.253976,0.320799,p
0.483378,0.527588,0.564353,0.477016,0.399715,p
0.366892,0.337341,0.566093,0.908774,0.134408,p
0.317417,0.264843,0.535992,0.246091,0.116634,m
0.490276,0.337455,0.704787,0.502973,0.259027,m
0.777831,0.3604,0.333616,0.408618,0.298698,p
0.395726,0.651466,0.521564,0.427965,0.36825,p
0.363683,0.874278,0.242282,0.280966,0.280981,p
0.344716,0.549781,0.306886,0.32749,0.297047,p
0.533254,0.433986,0.55819,0.508957,0.695254,m
0.311461,0.286204,0.439826,0.208063,0.066983,p
0.372597,0.75197,0.237456,0.432369,0.568318,p
0.947453,0.163746,0.393328,0.340048,0.307069,p
0.320072,0.325713,0.550936,0.716408,0.188043,p
0.884519,0.297886,0.340818,0.343943,0.337947,p
0.339948,0.427883,0.650925,0.485335,0.224882,p
0.31103,0.34394,0.413171,0.461666,0.556527,m
0.313797,0.308764,0.575858,0.889392,0.320799,p
0.421598,0.436057,0.521821,0.56211,0.525894,m
0.419553,0.587016,0.297378,0.39935,0.351432,p
0.432874,0.399283,0.777799,0.598871,0.58132,m
0.774268,0.329301,0.477895,0.514568,0.420856,p
0.612909,0.374645,0.399426,0.394649,0.360866,p
0.46884,0.614872,0.468389,0.308117,0.320799,p
0.630665,0.480785,0.416223,0.391215,0.30117,p
0.8262,0.333409,0.408262,0.421143,0.301466,p
0.351115,0.503874,0.621341,0.258132,0.320799,p
0.446508,0.337789,0.63979,0.676327,0.668611,m
0.350393,0.409722,0.946556,0.167604,0.320799,p
0.875824,0.179906,0.390046,0.340972,0.306964,p
0.458106,0.423703,0.465032,0.611661,0.503024,m
0.332669,0.451802,0.748407,0.238593,0.196627,p
0.317373,0.301639,0.508556,0.827569,0.320799,m
0.349753,0.521947,0.791668,0.227067,0.251358,p
0.48774,0.478682,0.318856,0.336005,0.342644,p
0.681027,0.494042,0.541168,0.500403,0.274672,p
0.390391,0.322245,0.565613,0.716521,0.166592,m
0.405966,0.318524,0.524571,0.814419,0.180569,p
0.323563,0.493609,0.595169,0.495193,0.320799,p
0.377703,0.374039,0.77295,0.194475,0.45106,m
0.474985,0.474328,0.693555,0.649903,0.209975,m
0.518201,0.367297,0.717487,0.734837,0.217353,m
0.499941,0.713103,0.550804,0.429737,0.285664,p
0.888753,0.312677,0.340872,0.343252,0.310196,p
0.45793,0.365038,0.683684,0.572431,0.695369,m
0.387521,0.653203,0.674431,0.245635,0.320799,p
0.219525,0.102904,0.571239,0.238634,0.240987,m
0.337023,0.536589,0.548595,0.525312,0.248006,p
0.281192,0.182466,0.246446,0.766552,0.149248,m
0.3181,0.342144,0.495462,0.556275,0.180396,m
0.49034,0.337473,0.704811,0.502959,0.25893,m
0.56059,0.593207,0.279363,0.423609,0.532669,p
0.549309,0.484144,0.31337,0.337089,0.343539,p
0.499493,0.486612,0.72263,0.240748,0.273142,m
0.368506,0.360321,0.531539,0.68857,0.072256,m
0.324385,0.395308,0.815471,0.577678,0.320799,p
0.468565,0.631226,0.259309,0.315656,0.290725,p
0.408606,0.33822,0.499527,0.842456,0.178648,m
0.644301,0.391501,0.439621,0.421976,0.439193,p
0.393977,0.667606,0.707915,0.247657,0.267121,p
0.40673,0.383701,0.6339,0.546437,0.121867,m
0.331736,0.356081,0.50615,0.753751,0.320799,p
0.384119,0.631186,0.255241,0.316515,0.352925,p
0.344174,0.524697,0.660817,0.692639,0.169047,m
0.369198,0.466316,0.812938,0.64492,0.179632,m
0.248075,0.088098,0.036123,0.0197,0.320799,p
0.666126,0.502019,0.530657,0.519576,0.271983,p
0.348937,0.312853,0.73259,0.722215,0.690692,m
